x0000,y0000,x0001,y0001
140,0.2087682784,140,-0.3893078268,
141,0.2055879533,141,-0.3912609518,
142,0.2019183934,142,-0.3927257955,
143,0.2009398043,143,-0.3929699361,
144,0.1987380683,144,-0.3941906393,
145,0.1955577433,145,-0.3954113424,
146,0.1926220953,146,-0.3968761861,
147,0.1906649768,147,-0.3978527486,
148,0.1882185638,148,-0.3985851705,
149,0.1855275333,149,-0.4000500143,
150,0.1813686788,150,-0.4005382955,
151,0.1806347668,151,-0.4020031393,
152,0.1779437363,152,-0.4029797018,
153,0.1750080287,153,-0.4042004049,
154,0.1715830863,154,-0.4049328268,
155,0.1698706448,155,-0.4056652486,
156,0.1676689088,156,-0.4068859518,
157,0.1644885838,157,-0.4081066549,
158,0.1608189642,158,-0.4085949361,
159,0.1593511403,159,-0.4095714986,
160,0.1569047272,160,-0.4107922018,
161,0.1539690793,161,-0.4117687643,
162,0.1500548422,162,-0.4117687643,
163,0.1488316357,163,-0.4125011861,
164,0.1458959877,164,-0.4139660299,
165,0.1427156627,165,-0.4149425924,
166,0.1395353377,166,-0.4144543111,
167,0.1380675137,167,-0.4156750143,
168,0.1358657777,168,-0.4166515768,
169,0.1319515407,169,-0.4176281393,
170,0.1282819808,170,-0.4178722799,
171,0.1270587742,171,-0.4188488424,
172,0.1246123612,172,-0.4198254049,
173,0.1221660078,173,-0.4208019674,
174,0.1182517707,174,-0.421046108,
175,0.1162946522,175,-0.4220226705,
176,0.1136036217,176,-0.4232433736,
177,0.1101786792,177,-0.4237316549,
178,0.1067536771,178,-0.4234875143,
179,0.1055305302,179,-0.4242199361,
180,0.1030841172,180,-0.4247082174,
181,0.1018609107,181,-0.4242199361,
182,0.09623423219,182,-0.4254406393,
183,0.09476640821,183,-0.4259289205,
184,0.0920753777,184,-0.4271496236,
185,0.08791646361,185,-0.4283703268,
186,0.08522543311,186,-0.4281261861,
187,0.08351299167,187,-0.4278820455,
188,0.08033266664,188,-0.4293468893,
189,0.07739701867,189,-0.4293468893,
190,0.07397201657,190,-0.4291027486,
191,0.07250419259,191,-0.4295910299,
192,0.06956854463,192,-0.430811733,
193,0.06540969014,193,-0.4310558736,
194,0.06369718909,194,-0.4305675924,
195,0.06100615859,195,-0.4310558736,
196,0.05880442262,196,-0.4315441549,
197,0.05586871505,197,-0.4325207174,
198,0.05244377255,198,-0.430811733,
199,0.05024203658,199,-0.4322765768,
200,0.04706171155,200,-0.432764858,
201,0.04290285707,201,-0.432764858,
202,0.04094573855,202,-0.4325207174,
203,0.03874400258,203,-0.4325207174,
204,0.03531906009,204,-0.4332531393,
205,0.03213873506,205,-0.4330089986,
206,0.03018161654,206,-0.4325207174,
207,0.02797988057,207,-0.4334972799,
208,0.02431026101,208,-0.4337414205,
209,0.02137461305,209,-0.4334972799,
210,0.01892820001,210,-0.4330089986,
211,0.01648184657,211,-0.4332531393,
212,0.013546139,212,-0.4337414205,
213,0.009631901979,213,-0.434717983,
214,0.007919430733,214,-0.4325207174,
215,0.004983782768,215,-0.4334972799,
216,0.002537369728,216,-0.4339855611,
217,-0.0001536607742,217,-0.432764858,
218,-0.003578603268,218,-0.432764858,
219,-0.005780369043,219,-0.4325207174,
220,-0.008960664272,220,-0.4332531393,
221,-0.01263025403,221,-0.4322765768,
222,-0.01409807801,222,-0.4317882955,
223,-0.01678910851,223,-0.4320324361,
224,-0.02021408081,224,-0.4322765768,
225,-0.02143725753,225,-0.430811733,
226,-0.02608540654,226,-0.430811733,
227,-0.02804252505,227,-0.4310558736,
228,-0.03122285008,228,-0.4310558736,
229,-0.03562635183,229,-0.430811733,
230,-0.03684952855,230,-0.4298351705,
231,-0.03954055905,231,-0.4295910299,
232,-0.04247623682,232,-0.4298351705,
233,-0.0446780026,233,-0.4298351705,
234,-0.04834759235,234,-0.4286144674,
235,-0.05054932833,235,-0.4283703268,
236,-0.05372965336,236,-0.4283703268,
237,-0.05593138933,237,-0.4264172018,
238,-0.05862244964,238,-0.426905483,
239,-0.0615580976,239,-0.426905483,
240,-0.06473842263,240,-0.4266613424,
241,-0.0676741004,241,-0.426905483,
242,-0.06987583637,242,-0.4244640768,
243,-0.07232221961,243,-0.424952358,
244,-0.07574719191,244,-0.4247082174,
245,-0.0791721344,245,-0.4237316549,
246,-0.08063995838,246,-0.4222668111,
247,-0.08308637142,247,-0.4227550924,
248,-0.08602201939,248,-0.4222668111,
249,-0.09042555094,249,-0.4227550924,
250,-0.09262728691,250,-0.4205578268,
251,-0.09433975816,251,-0.4198254049,
252,-0.0967861712,252,-0.4195812643,
253,-0.09972181916,253,-0.4188488424,
254,-0.1024128497,254,-0.4173839986,
255,-0.1048592627,255,-0.4168957174,
256,-0.1080395579,256,-0.4166515768,
257,-0.1117091477,257,-0.4161632955,
258,-0.1131770015,258,-0.4139660299,
259,-0.1156233847,259,-0.413233608,
260,-0.1190483272,260,-0.4134777486,
261,-0.121984005,261,-0.4120129049,
262,-0.1232072115,262,-0.4103039205,
263,-0.1268768013,263,-0.4103039205,
264,-0.12883389,264,-0.4098156393,
265,-0.132748127,265,-0.4090832174,
266,-0.1344605982,266,-0.4076183736,
267,-0.137396276,267,-0.407374233,
268,-0.1400873065,268,-0.4061535299,
269,-0.143512249,269,-0.4056652486,
