x0000,y0000,x0001,y0001
216,-0.002600044012,216,-0.4649914205,
217,-0.005780369043,217,-0.4652355611,
218,-0.008716017008,218,-0.464014858,
219,-0.01116243005,219,-0.4635265768,
220,-0.01360881329,220,-0.464014858,
221,-0.01703375578,221,-0.4647472799,
222,-0.01850160956,222,-0.4637707174,
223,-0.02192655206,223,-0.4632824361,
224,-0.02535149455,224,-0.4637707174,
225,-0.02755326033,225,-0.4635265768,
226,-0.03195676208,226,-0.4637707174,
227,-0.03366923332,227,-0.4630382955,
228,-0.03660491109,228,-0.4630382955,
229,-0.03978520632,229,-0.4632824361,
230,-0.04198697209,230,-0.4632824361,
231,-0.04590120912,231,-0.4618175924,
232,-0.04785829782,232,-0.4618175924,
233,-0.05054932833,233,-0.4623058736,
234,-0.05128327012,234,-0.4591320455,
235,-0.05715459585,235,-0.4608410299,
236,-0.05935636163,236,-0.4605968893,
237,-0.06278130412,237,-0.4610851705,
238,-0.06596159935,238,-0.4615734518,
239,-0.0676741004,239,-0.4591320455,
240,-0.07060974836,240,-0.4591320455,
241,-0.07354542613,241,-0.4596203268,
242,-0.07721501589,242,-0.4586437643,
243,-0.07868286967,243,-0.4574230611,
244,-0.0818631649,244,-0.4576672018,
245,-0.0845541954,245,-0.4571789205,
246,-0.08895769715,246,-0.4579113424,
247,-0.0906701684,247,-0.4559582174,
248,-0.09262728691,248,-0.4552257955,
249,-0.09580761194,249,-0.4549816549,
250,-0.09849864244,250,-0.4547375143,
251,-0.1016789377,251,-0.4530285299,
252,-0.1038807034,252,-0.4527843893,
253,-0.1075502932,253,-0.4520519674,
254,-0.1107305884,254,-0.4520519674,
255,-0.1124430597,255,-0.450342983,
256,-0.1146448255,256,-0.4498547018,
257,-0.1188036799,257,-0.4498547018,
258,-0.1214947402,258,-0.448389858,
259,-0.1232072115,259,-0.4466808736,
260,-0.125898242,260,-0.4466808736,
261,-0.1285892725,261,-0.4459484518,
262,-0.1329927742,262,-0.4457043111,
263,-0.1339713335,263,-0.4437511861,
264,-0.136662364,264,-0.4432629049,
265,-0.1395980418,265,-0.4430187643,
266,-0.1432676315,266,-0.442530483,
267,-0.1454693675,267,-0.440577358,
268,-0.1476711333,268,-0.4396007955,
269,-0.1508514285,269,-0.4393566549,
270,-0.1540317535,270,-0.4378918111,
271,-0.1554995775,271,-0.4364269674,
272,-0.1577013433,272,-0.4354504049,
273,-0.1606370211,273,-0.434717983,
274,-0.1638173163,274,-0.4332531393,
275,-0.1662636995,275,-0.4317882955,
276,-0.1684654653,276,-0.4317882955,
277,-0.1718904078,277,-0.4305675924,
278,-0.1745814383,278,-0.4291027486,
279,-0.1762939095,279,-0.4276379049,
280,-0.1792295873,280,-0.426905483,
281,-0.1826545298,281,-0.4261730611,
282,-0.1858348548,282,-0.424952358,
283,-0.1873026788,283,-0.4232433736,
284,-0.1897490919,284,-0.4222668111,
285,-0.1931740344,285,-0.4215343893,
286,-0.1956204176,286,-0.4193371236,
287,-0.1975775361,287,-0.4181164205,
288,-0.2007578611,288,-0.4176281393,
289,-0.2032042444,289,-0.4164074361,
290,-0.2063845396,290,-0.4144543111,
291,-0.2076077461,291,-0.4127453268,
292,-0.2105434239,292,-0.4122570455,
293,-0.2142130136,293,-0.411280483,
294,-0.2173933089,294,-0.4098156393,
295,-0.2186165154,295,-0.4078625143,
296,-0.2217968106,296,-0.4071300924,
297,-0.2252217829,297,-0.4056652486,
298,-0.2274235189,298,-0.403467983,
299,-0.2291359901,299,-0.4017589986,
300,-0.2318270206,300,-0.4010265768,
301,-0.2345180511,301,-0.3990734518,
302,-0.2364751697,302,-0.397608608,
303,-0.2391662002,303,-0.3961437643,
304,-0.2423465252,304,-0.3949230611,
305,-0.2438143492,305,-0.3927257955,
306,-0.2465053946,306,-0.3910168111,
307,-0.2487071455,307,-0.3895519674,
308,-0.2516428232,308,-0.3885754049,
309,-0.2540892065,309,-0.3866222799,
310,-0.2562909722,310,-0.3841808736,
311,-0.2584927082,311,-0.3827160299,
312,-0.261428386,312,-0.3814953268,
