x0000,y0000
0,0.0008316198364,
1,0.000417888863,
2,0.000895426143,
3,0.0009834868833,
4,0.0009798756801,
5,0.0009411079809,
6,0.0008610538207,
7,0.001089036465,
8,0.0009747100994,
9,0.0006735129282,
10,0.0007607005537,
11,0.001020998694,
12,0.001079297625,
13,0.0008835112676,
14,0.000778910704,
15,0.001075269654,
16,0.0011361707,
17,0.001150749624,
18,0.0007888060063,
19,0.001274002716,
20,0.001212745905,
21,0.0009463969618,
22,0.0007221400738,
23,0.001344466582,
24,0.001338949427,
25,0.001038229093,
26,0.0006299130619,
27,0.001310553402,
28,0.001179011539,
29,0.001073705032,
30,0.0007286593318,
31,0.001276727766,
32,0.001189302653,
33,0.001006770879,
34,0.00056117028,
35,0.001155029982,
36,0.001270916313,
37,0.001051466912,
38,0.0006858594716,
39,0.0009174272418,
40,0.0009372606874,
41,0.0008521042764,
42,0.0008693560958,
43,0.0008509531617,
44,0.001052550972,
45,0.0007218010724,
46,0.001334872097,
47,0.0007441863418,
48,0.0009245872498,
49,0.0007697194815,
50,0.0003335885704,
51,0.0007330365479,
52,0.0007770434022,
53,0.0007297620177,
54,0.0004773959517,
55,0.0003049857914,
56,0.000708874315,
57,0.000490847975,
58,0.0003420114517,
59,0.0002123266459,
60,0.0004736930132,
61,0.0006059110165,
62,0.0003879219294,
63,0.0002063661814,
64,0.0003846809268,
65,0.0004557669163,
66,0.0002641007304,
67,-9.591132402e-05,
68,0.0002283379436,
69,0.0002895593643,
70,0.0001776367426,
71,-0.0001632273197,
72,0.0001978874207,
73,0.0001694187522,
74,0.0001437440515,
75,-3.864616156e-05,
76,-9.053945541e-05,
77,5.670636892e-05,
78,-0.0001329183578,
79,-0.0004134476185,
80,-0.000106818974,
81,3.349035978e-05,
82,0.0001437813044,
83,-0.0006579533219,
84,-0.0002175197005,
85,-6.567686796e-05,
86,-0.0003386288881,
87,-0.0001090839505,
88,-0.0003798082471,
89,-0.0001056343317,
90,-0.000433459878,
91,-0.0006532147527,
92,-0.0007071122527,
93,-0.0002562776208,
94,-0.0003596544266,
95,-0.0008112490177,
96,-0.0007600709796,
97,-0.0002958402038,
98,-0.0005109831691,
99,-0.0002973750234,
100,-0.000931955874,
101,-0.0005581900477,
102,-0.0007288828492,
103,-0.0009511634707,
104,-0.001084163785,
105,-0.0007260218263,
106,-0.0007058233023,
107,-0.0009387284517,
108,-0.001357205212,
109,-0.0008333399892,
110,-0.0009305030107,
111,-0.001289702952,
112,-0.001448787749,
113,-0.0009033232927,
114,-0.0009965226054,
115,-0.001105293632,
116,-0.001524023712,
117,-0.001116387546,
