x0000,y0000
0,0.001513600349,
1,0.001137867803,
2,0.001071509439,
3,0.001506411005,
4,0.0015167417,
5,0.001051224768,
6,0.0012352583,
7,0.002068748698,
8,0.001330013387,
9,0.001214540564,
10,0.001433492638,
11,0.001885957085,
12,0.001409068704,
13,0.001382982358,
14,0.00170124881,
15,0.002094356343,
16,0.00159962289,
17,0.001500166953,
18,0.001858741045,
19,0.001981807873,
20,0.001559764147,
21,0.00161383301,
22,0.001557987183,
23,0.001975977793,
24,0.001513687894,
25,0.001809867099,
26,0.001985765994,
27,0.001957105473,
28,0.00179470703,
29,0.001932015643,
30,0.001268640161,
31,0.001908104867,
32,0.001860365272,
33,0.002049896866,
34,0.002466388047,
35,0.001870598644,
36,0.001980338246,
37,0.002195119858,
38,0.002560760826,
39,0.001916643232,
40,0.002210024744,
41,0.002385951579,
42,0.002481371164,
43,0.002046082169,
44,0.002109203488,
45,0.002631802112,
46,0.002443395555,
47,0.002116836607,
48,0.002531830221,
49,0.002416439354,
50,0.00248419866,
51,0.002279736102,
52,0.002453703433,
53,0.002950053662,
54,0.00229536742,
55,0.002279892564,
56,0.002628866583,
57,0.002925649285,
58,0.002465330064,
59,0.002463966608,
60,0.002820305526,
61,0.002921536565,
62,0.002565518022,
63,0.00265032053,
64,0.003081932664,
65,0.002830699086,
66,0.002499252558,
67,0.002753958106,
68,0.003161035478,
69,0.002749018371,
70,0.002601653337,
71,0.002770528197,
72,0.003006219864,
73,0.002758823335,
74,0.002608790994,
75,0.002863556147,
76,0.003072038293,
77,0.002919144928,
78,0.002623125911,
79,0.00283832103,
80,0.003027074039,
81,0.002834796906,
82,0.002784334123,
83,0.002435922623,
84,0.002939946949,
85,0.002757839859,
86,0.002954803407,
87,0.002929545939,
88,0.002986878157,
89,0.002796888351,
90,0.002823099494,
91,0.002373240888,
92,0.002981059253,
93,0.003010317683,
94,0.002819903195,
95,0.003299586475,
96,0.002897724509,
97,0.002835080028,
98,0.003035180271,
99,0.003277532756,
100,0.002829380333,
101,0.00281766057,
102,0.003038339317,
103,0.003067873418,
104,0.002909749746,
105,0.002920508385,
106,0.003190405667,
107,0.003053613007,
108,0.002827316523,
109,0.002922005951,
110,0.002846799791,
111,0.003011159599,
112,0.002915725112,
113,0.002839103341,
114,0.003231778741,
115,0.002920389175,
116,0.002970650792,
117,0.002968586981,
118,0.003015093505,
119,0.002857774496,
120,0.002779841423,
121,0.003034055233,
122,0.002911984921,
123,0.002981103957,
124,0.002957053483,
125,0.003003492951,
126,0.002885006368,
127,0.002706602216,
128,0.002854451537,
129,0.003109931946,
130,0.002707660198,
131,0.002711370587,
132,0.002899885178,
133,0.002899616957,
134,0.002814337611,
135,0.002800285816,
136,0.002908378839,
137,0.002906128764,
138,0.002743348479,
139,0.002846822143,
140,0.002726912498,
141,0.002902492881,
142,0.002526536584,
143,0.002668559551,
144,0.002391666174,
