x0000,y0000,x0001,y0001
0,0.3780261576,0,-0.141310513,
1,0.3790027201,1,-0.1388641,
2,0.3772937357,2,-0.1371516287,
3,0.3807117045,3,-0.1339713335,
4,0.381688267,4,-0.1317695677,
5,0.3824206889,5,-0.1295678318,
6,0.381688267,6,-0.1278553605,
7,0.383641392,7,-0.1246750355,
8,0.385594517,8,-0.1224732697,
9,0.3858386576,9,-0.1207607985,
10,0.3853503764,10,-0.1185590625,
11,0.3870593607,11,-0.1153787374,
12,0.3885242045,12,-0.1124430597,
13,0.3885242045,13,-0.1107305884,
14,0.387547642,14,-0.1090181172,
15,0.3899890482,15,-0.105837822,
16,0.3909656107,16,-0.1031467915,
17,0.3912097514,17,-0.1002111137,
18,0.3907214701,18,-0.09849864244,
19,0.3929187357,19,-0.0960522294,
20,0.393407017,20,-0.09360584617,
21,0.3926745951,21,-0.09164872766,
22,0.3931628764,22,-0.08895769715,
23,0.3948718607,23,-0.08626666665,
24,0.3958484232,24,-0.08333098888,
25,0.3943835795,25,-0.08210781217,
26,0.3956042826,26,-0.0791721344,
27,0.3970691264,27,-0.07623645663,
28,0.3980456889,28,-0.07403472066,
29,0.4004870951,29,-0.0703651309,
30,0.3978015482,30,-0.06914192438,
31,0.3995105326,31,-0.06620624661,
32,0.3997546732,32,-0.06375986338,
33,0.3975574076,33,-0.06229203939,
34,0.3999988139,34,-0.05911171436,
35,0.4004870951,35,-0.05666533113,
36,0.401219517,36,-0.05446356535,
37,0.3995105326,37,-0.0527510941,
38,0.401219517,38,-0.04883685708,
39,0.4021960795,39,-0.04687973857,
40,0.4019519389,40,-0.04418870807,
41,0.4014636576,41,-0.04272088408,
42,0.4021960795,42,-0.03954055905,
43,0.4029285014,43,-0.03636026382,
44,0.4026843607,44,-0.03464779258,
45,0.4009753764,45,-0.03220140934,
46,0.403172642,46,-0.02902108431,
47,0.4039050639,47,-0.02608540654,
48,0.4034167826,48,-0.0243729353,
49,0.4019519389,49,-0.02192655206,
50,0.4043933451,50,-0.01850160956,
51,0.4043933451,51,-0.01654449105,
52,0.4036609232,52,-0.01458737254,
53,0.4029285014,53,-0.01165169477,
54,0.4048816264,54,-0.008960664272,
55,0.4046374857,55,-0.006514281034,
56,0.4029285014,56,-0.004801809788,
57,0.4034167826,57,-0.001866132021,
58,0.405125767,58,0.00131419301,
59,0.4046374857,59,0.004249840975,
60,0.4061023295,60,0.007919430733,
61,0.4034167826,61,0.008897989988,
62,0.4043933451,62,0.01134440303,
63,0.4039050639,63,0.01379075646,
64,0.4014636576,64,0.01525864005,
65,0.4026843607,65,0.01892820001,
66,0.4036609232,66,0.02161923051,
67,0.4029285014,67,0.02406564355,
68,0.4024402201,68,0.02528885007,
69,0.4026843607,69,0.02920308709,
70,0.4029285014,70,0.03189411759,
71,0.4026843607,71,0.03336194158,
72,0.4017077982,72,0.03580829501,
