x0000,y0000
0,-9.519536979e-05,
1,-0.0001051288564,
2,-0.0002089694608,
3,-0.000204667449,
4,-0.0002187928185,
5,-0.0002263421193,
6,-0.0003517000005,
7,-0.0002884790301,
8,-0.0002926010638,
9,-0.0002945270389,
10,-0.0004128320143,
11,-0.0003576176241,
12,-0.0004123141989,
13,-0.000301557593,
14,-0.0003648772836,
15,-0.0004295185208,
16,-0.0004184711725,
17,-0.0006488524377,
18,-0.0004976056516,
19,-0.0006189290434,
20,-0.0005599204451,
21,-0.0005367938429,
22,-0.0005122162402,
23,-0.0005789138377,
24,-0.0005486160517,
25,-0.0006010774523,
26,-0.0006103664637,
27,-0.0006379336119,
28,-0.0007029809058,
29,-0.0006513446569,
30,-0.000630473718,
31,-0.0007962062955,
32,-0.0007602348924,
33,-0.0007203295827,
34,-0.0007812045515,
35,-0.0008863396943,
36,-0.0008531212807,
37,-0.0007669813931,
38,-0.0008364729583,
39,-0.0009907893836,
40,-0.0008667111397,
41,-0.0008806921542,
42,-0.001034043729,
43,-0.001023571938,
44,-0.0008523985744,
45,-0.00103058666,
46,-0.001028563827,
47,-0.000915016979,
48,-0.0009118765593,
49,-0.0008516274393,
50,-0.001094985753,
51,-0.001085478812,
52,-0.0009716823697,
53,-0.0009319484234,
54,-0.001158524305,
55,-0.001166373491,
56,-0.001211315393,
57,-0.001072190702,
58,-0.001064512879,
59,-0.001105707139,
60,-0.001033119857,
61,-0.0009607002139,
62,-0.001260891557,
63,-0.001074910164,
64,-0.001001916826,
65,-0.0009342953563,
66,-0.001087956131,
67,-0.001149997115,
68,-0.001041829586,
69,-0.001009985805,
70,-0.00114313513,
71,-0.001119539142,
72,-0.000935100019,
73,-0.0008110702038,
74,-0.001136571169,
75,-0.00102609396,
76,-0.0009367913008,
77,-0.000878252089,
78,-0.001054257154,
79,-0.0009598061442,
80,-0.001283787191,
81,-0.0007104501128,
82,-0.0009164735675,
83,-0.0007804557681,
84,-0.0006702020764,
85,-0.0006953254342,
86,-0.0006894096732,
87,-0.0006026029587,
88,-0.0003795996308,
89,-0.0004896298051,
90,-0.0005808025599,
91,-0.000682644546,
92,-0.0002415180206,
93,-0.0004836320877,
94,-0.0004697293043,
95,-0.0003937482834,
96,-5.56409359e-05,
97,-0.000302888453,
98,-0.0004214644432,
99,-0.0003450065851,
100,-0.0005285441875,
101,-0.0002565905452,
102,-0.0002792626619,
103,-0.0002365484834,
104,-0.0007364153862,
105,-0.0002016201615,
106,-0.0002529174089,
107,5.234032869e-05,
108,0.0001685842872,
109,-0.0001627206802,
110,-0.0001132190228,
111,0.0001016631722,
112,0.0001448318362,
113,-8.427351713e-05,
114,4.105269909e-05,
115,-3.506243229e-05,
116,0.0003805309534,
117,-6.765127182e-06,
118,0.0001176968217,
119,0.0002877339721,
120,0.0003757178783,
121,7.376819849e-05,
122,0.0002222210169,
123,0.0003862008452,
124,0.0005860254169,
125,0.0002545118332,
126,0.0001764297485,
127,0.0005030632019,
128,0.0006147623062,
129,0.0003643035889,
130,0.0002071857452,
131,0.0004630535841,
132,0.0005566775799,
133,0.0003128051758,
134,0.0003196448088,
135,0.000658378005,
136,0.0006657242775,
137,0.0004249960184,
138,0.000431060791,
139,0.0007713288069,
140,0.0006894171238,
141,0.0004543811083,
142,0.0005491524935,
143,0.0008222460747,
144,0.0006152689457,
145,0.0004617720842,
146,0.0005639642477,
147,0.0008096247911,
148,0.0007997304201,
149,0.0005684792995,
150,0.0004971623421,
151,0.000889018178,
152,0.0008914321661,
153,0.0007294267416,
154,0.0007422119379,
155,0.0001504123211,
156,0.0007902830839,
157,0.0005582869053,
158,0.0008088946342,
159,0.001093268394,
160,0.0007428079844,
161,0.000786319375,
162,0.0008603036404,
163,0.001221552491,
164,0.0006369501352,
165,0.000725030899,
166,0.0008140206337,
167,0.0008393228054,
168,0.0008471757174,
169,0.0007760226727,
170,0.0009315907955,
171,0.001293569803,
172,0.0008071810007,
173,0.0007386803627,
174,0.0009945034981,
175,0.001109272242,
176,0.0008399039507,
177,0.0006950944662,
178,0.0009095519781,
179,0.001101180911,
180,0.0007553100586,
181,0.0007861107588,
182,0.0009676963091,
183,0.001267552376,
184,0.0006908178329,
185,0.0007955431938,
186,0.0008776932955,
187,0.001010537148,
188,0.0006705522537,
189,0.0005964487791,
190,0.0008600801229,
191,0.001037538052,
192,0.0006828010082,
193,0.0005452483892,
194,0.001158386469,
195,0.00100491941,
196,0.0006446391344,
197,0.000595331192,
198,0.0008542388678,
199,0.0008619874716,
200,0.0006927102804,
201,0.000435218215,
202,0.000988394022,
203,0.0007694810629,
204,0.0005294531584,
205,0.0006306618452,
206,0.001228868961,
207,0.0006304085255,
208,0.0005851238966,
209,0.0005809962749,
210,-0.0003943443298,
211,0.0006818175316,
212,0.0003782361746,
213,0.0006000250578,
214,0.0003587901592,
215,0.00039473176,
216,0.0003917366266,
217,0.0004720985889,
218,0.0007610619068,
219,0.000563248992,
220,0.0004067271948,
221,0.0002073645592,
222,0.0008071959019,
223,0.0004619657993,
224,0.000295445323,
225,0.0006000250578,
226,0.0008014589548,
227,0.0002965033054,
228,6.967782974e-05,
229,0.0003308653831,
230,0.0007088780403,
231,0.0002703815699,
232,0.0001631975174,
233,0.0003787130117,
234,0.0005740225315,
235,4.895031452e-05,
236,0.000261336565,
237,0.0001955032349,
238,0.0004597753286,
239,-0.0001571625471,
240,-1.911818981e-05,
241,0.0001245886087,
242,0.0003440976143,
243,-6.438791752e-05,
244,-0.0001021772623,
245,0.0003236830235,
246,0.0002968460321,
247,-0.000154837966,
248,-2.890825272e-06,
249,0.000246450305,
250,0.0003198385239,
251,-0.0001709759235,
252,-0.0004115402699,
253,-0.0004328489304,
254,6.61611557e-05,
255,-0.0004191994667,
256,-0.0002464354038,
257,0.0001109838486,
258,-1.102685928e-05,
259,-0.0005485713482,
