x0000,y0000
0,0.002997940406,
0.005,0.002445206977,
0.01,0.002452613786,
0.015,0.00312442705,
0.02,0.003305369988,
0.025,0.001993281767,
0.03,0.002244267613,
0.035,0.003603264689,
0.04,0.003293827176,
0.045,0.002335898578,
0.05,0.002267688513,
0.055,0.00309375301,
0.06,0.002990256995,
0.065,0.002652488649,
0.07,0.0025517717,
0.075,0.001863278449,
0.08,0.003011219203,
0.085,0.002111174166,
0.09,0.002976164222,
0.095,0.003118038177,
0.1,0.003466159105,
0.105,0.002778314054,
0.11,0.002751097083,
0.115,0.002745360136,
0.12,0.002943471074,
0.125,0.002677902579,
0.13,0.002592206001,
0.135,0.00249350071,
0.14,0.003219738603,
0.145,0.002635583282,
0.15,0.002636611462,
0.155,0.002805680037,
0.16,0.002736642957,
0.165,0.002405196428,
0.17,0.002394884825,
0.175,0.002579241991,
0.18,0.002393141389,
0.185,0.002268657088,
0.19,0.002059459686,
0.195,0.001964271069,
0.2,0.001481816173,
0.205,0.001796334982,
0.21,0.002015769482,
0.215,0.00201831758,
0.22,0.001455202699,
0.225,0.002064749599,
0.23,0.002070248127,
0.235,0.001717925072,
0.24,0.001177743077,
0.245,0.001504093409,
0.25,0.001482516527,
0.255,0.001331031322,
0.26,0.002407342196,
0.265,0.001593798399,
0.27,0.001891285181,
0.275,0.00148037076,
0.28,0.001454085112,
0.285,0.001480430365,
0.29,0.001976698637,
0.295,0.001807123423,
0.3,0.0004024803638,
0.305,0.001403361559,
0.31,0.001638025045,
0.315,0.001242905855,
0.32,0.001699209213,
0.325,0.001711547375,
0.33,0.001771003008,
0.335,0.00201562047,
0.34,0.0007276535034,
0.345,0.001141667366,
0.35,0.001886487007,
0.355,0.001616746187,
0.36,0.001250475645,
0.365,0.001469641924,
0.37,0.002678900957,
0.375,0.002768158913,
0.38,0.002351403236,
0.385,0.00130161643,
0.39,0.002354860306,
0.395,0.002627879381,
0.4,0.001824766397,
0.405,0.001261115074,
0.41,0.0025601089,
0.415,0.002607524395,
0.42,0.001323670149,
0.425,0.001766711473,
0.43,0.002912670374,
0.435,0.002730607986,
0.44,0.002097696066,
0.445,0.001905798912,
0.45,0.002501815557,
0.455,0.002789825201,
0.46,0.002199858427,
0.465,0.001456737518,
0.47,0.002561539412,
0.475,0.00261515379,
0.48,0.002019822598,
0.485,0.000881254673,
0.49,0.002312153578,
0.495,0.002790421247,
0.5,0.001645743847,
0.505,0.001068294048,
0.51,0.002261340618,
0.515,0.002172529697,
0.52,0.001551628113,
0.525,0.0009481906891,
0.53,0.001999437809,
0.535,0.002007544041,
0.54,0.001745581627,
0.545,0.0008889436722,
0.55,0.002085328102,
0.555,0.00195145607,
0.56,0.00160741806,
0.565,0.001523137093,
0.57,0.001617789268,
0.575,0.001338124275,
0.58,0.001495063305,
0.585,0.0008571147919,
0.59,0.001703321934,
0.595,0.001780331135,
0.6,0.001410007477,
0.605,0.0008185505867,
0.61,0.0009993314743,
0.615,0.001740455627,
0.62,0.001448690891,
0.625,0.001631975174,
0.63,0.001499354839,
0.635,0.001445889473,
0.64,0.001673579216,
0.645,0.001582682133,
0.65,0.001699328423,
0.655,0.001791357994,
0.66,0.001660168171,
0.665,0.002108454704,
0.67,0.002065658569,
0.675,0.002327978611,
0.68,0.002585113049,
0.685,0.002285242081,
0.69,0.002634644508,
0.695,0.002495884895,
0.7,0.002540647984,
0.705,0.002885818481,
0.71,0.002895236015,
0.715,0.003010571003,
0.72,0.003171920776,
0.725,0.003473520279,
0.73,0.003271818161,
0.735,0.002959370613,
0.74,0.003035604954,
0.745,0.00352203846,
0.75,0.003604829311,
0.755,0.003075301647,
0.76,0.003201901913,
0.765,0.002831876278,
0.77,0.003877937794,
0.775,0.003090500832,
0.78,0.003268718719,
0.785,0.003722727299,
0.79,0.004140496254,
0.795,0.003169000149,
0.8,0.003341734409,
0.805,0.00377112627,
0.81,0.004008412361,
0.815,0.003213584423,
0.82,0.003027617931,
0.825,0.00326615572,
0.83,0.004271805286,
0.835,0.002955555916,
0.84,0.00292301178,
0.845,0.003107309341,
0.85,0.004120230675,
0.855,0.002773523331,
0.86,0.002686083317,
0.865,0.003022313118,
0.87,0.003950595856,
0.875,0.002504885197,
0.88,0.002430021763,
0.885,0.002668201923,
0.89,0.003475129604,
0.895,0.002214133739,
0.9,0.002454042435,
0.905,0.002428472042,
0.91,0.003779411316,
0.915,0.002675831318,
0.92,0.002245306969,
0.925,0.002382457256,
0.93,0.002609491348,
0.935,0.002758264542,
0.94,0.002131164074,
0.945,0.002115190029,
0.95,0.001770079136,
0.955,0.002727687359,
0.96,0.002018272877,
0.965,0.002632975578,
0.97,0.001427590847,
0.975,0.002341091633,
0.98,0.002229094505,
0.985,0.002245128155,
0.99,0.004081010818,
0.995,0.002860426903,
1,0.002139146905,
1.005,0.002573533915,
1.01,0.003123793751,
1.015,0.002906899899,
1.02,0.002101479098,
1.025,0.002399526536,
1.03,0.003457255661,
1.035,0.003264065832,
1.04,0.002121925354,
1.045,0.002657290548,
1.05,0.003455128521,
1.055,0.003138657659,
1.06,0.002777889371,
1.065,0.002470448613,
1.07,0.002383880317,
1.075,0.003192178905,
1.08,0.002929255366,
1.085,0.002853415906,
1.09,0.00271255523,
1.095,0.003519713879,
1.1,0.002772293985,
1.105,0.002433151007,
1.11,0.00294880569,
